,nav,cash,SH600078_P,SH600012_P,SZ000533_P,SZ000573_P,SZ000572_P,SZ000571_P,SZ000565_P,SZ000563_P,SZ000554_P,SH600866_P,SH600012_A,SH600035_A,SH600038_A,SH600039_A,SH600051_A,SH600052_A,SH600054_A,SH600056_A,SH600059_A,SH600060_A,SH600061_A,SH600063_A,SH600064_A,SH600067_A,SH600069_A,SH600072_A,SH600073_A,SH600074_A,SH600075_A,SH600078_A,SH600079_A,SH600082_A,SH600086_A,SH600088_A,SH600103_A,SH600106_A,SH600107_A,SH600110_A,SH600112_A,SH600117_A,SH600120_A,SH600121_A,SH600122_A,SH600126_A,SH600127_A,SH600128_A,SH600129_A,SH600131_A,SH600138_A,SH600141_A,SH600159_A,SH600160_A,SH600162_A,SH600163_A,SH600168_A,SH600171_A,SH600178_A,SH600186_A,SH600189_A,SH600190_A,SH600191_A,SH600192_A,SH600195_A,SH600197_A,SH600198_A,SH600201_A,SH600202_A,SH600206_A,SH600226_A,SH600227_A,SH600230_A,SH600231_A,SH600240_A,SH600249_A,SH600255_A,SH600258_A,SH600260_A,SH600261_A,SH600263_A,SH600267_A,SH600268_A,SH600277_A,SH600278_A,SH600281_A,SH600284_A,SH600287_A,SH600288_A,SH600289_A,SH600290_A,SH600291_A,SH600292_A,SH600293_A,SH600295_A,SH600298_A,SH600308_A,SH600315_A,SH600317_A,SH600322_A,SH600323_A,SH600326_A,SH600327_A,SH600328_A,SH600329_A,SH600330_A,SH600332_A,SH600333_A,SH600337_A,SH600339_A,SH600343_A,SH600351_A,SH600359_A,SH600360_A,SH600361_A,SH600363_A,SH600366_A,SH600367_A,SH600382_A,SH600386_A,SH600387_A,SH600388_A,SH600389_A,SH600391_A,SH600396_A,SH600398_A,SH600399_A,SH600400_A,SH600406_A,SH600408_A,SH600409_A,SH600410_A,SH600416_A,SH600420_A,SH600423_A,SH600425_A,SH600429_A,SH600436_A,SH600438_A,SH600439_A,SH600449_A,SH600458_A,SH600459_A,SH600460_A,SH600467_A,SH600468_A,SH600469_A,SH600470_A,SH600475_A,SH600478_A,SH600479_A,SH600480_A,SH600481_A,SH600482_A,SH600487_A,SH600488_A,SH600491_A,SH600496_A,SH600498_A,SH600499_A,SH600501_A,SH600503_A,SH600507_A,SH600509_A,SH600510_A,SH600521_A,SH600522_A,SH600523_A,SH600525_A,SH600529_A,SH600530_A,SH600531_A,SH600533_A,SH600540_A,SH600543_A,SH600546_A,SH600551_A,SH600553_A,SH600555_A,SH600557_A,SH600563_A,SH600565_A,SH600578_A,SH600580_A,SH600581_A,SH600584_A,SH600586_A,SH600589_A,SH600590_A,SH600592_A,SH600594_A,SH600606_A,SH600607_A,SH600609_A,SH600616_A,SH600618_A,SH600620_A,SH600621_A,SH600622_A,SH600623_A,SH600624_A,SH600626_A,SH600628_A,SH600630_A,SH600636_A,SH600637_A,SH600640_A,SH600641_A,SH600644_A,SH600650_A,SH600651_A,SH600652_A,SH600653_A,SH600654_A,SH600662_A,SH600665_A,SH600667_A,SH600673_A,SH600676_A,SH600677_A,SH600682_A,SH600683_A,SH600686_A,SH600692_A,SH600693_A,SH600702_A,SH600703_A,SH600704_A,SH600707_A,SH600708_A,SH600710_A,SH600720_A,SH600723_A,SH600724_A,SH600725_A,SH600726_A,SH600729_A,SH600736_A,SH600743_A,SH600744_A,SH600750_A,SH600754_A,SH600755_A,SH600759_A,SH600761_A,SH600765_A,SH600770_A,SH600775_A,SH600776_A,SH600777_A,SH600780_A,SH600787_A,SH600789_A,SH600790_A,SH600797_A,SH600798_A,SH600801_A,SH600802_A,SH600805_A,SH600806_A,SH600810_A,SH600815_A,SH600818_A,SH600824_A,SH600826_A,SH600827_A,SH600829_A,SH600830_A,SH600831_A,SH600836_A,SH600838_A,SH600844_A,SH600846_A,SH600851_A,SH600855_A,SH600858_A,SH600861_A,SH600864_A,SH600866_A,SH600867_A,SH600872_A,SH600877_A,SH600880_A,SH600884_A,SH600888_A,SH600894_A,SH600896_A,SH600897_A,SH600961_A,SH600962_A,SH600963_A,SH600966_A,SH600971_A,SH600973_A,SH600978_A,SH600981_A,SH600983_A,SH600987_A,SH600991_A,SH600993_A,SH600995_A,SH601002_A,SH601005_A,SH601008_A,SH601607_A,SH601999_A,SZ000005_A,SZ000006_A,SZ000016_A,SZ000022_A,SZ000028_A,SZ000029_A,SZ000040_A,SZ000042_A,SZ000050_A,SZ000062_A,SZ000066_A,SZ000068_A,SZ000078_A,SZ000090_A,SZ000099_A,SZ000155_A,SZ000158_A,SZ000159_A,SZ000400_A,SZ000407_A,SZ000410_A,SZ000416_A,SZ000417_A,SZ000426_A,SZ000428_A,SZ000429_A,SZ000501_A,SZ000503_A,SZ000507_A,SZ000510_A,SZ000511_A,SZ000514_A,SZ000520_A,SZ000522_A,SZ000525_A,SZ000532_A,SZ000533_A,SZ000537_A,SZ000540_A,SZ000541_A,SZ000543_A,SZ000548_A,SZ000550_A,SZ000554_A,SZ000563_A,SZ000565_A,SZ000571_A,SZ000572_A,SZ000573_A,SZ000581_A,SZ000584_A,SZ000589_A,SZ000594_A,SZ000597_A,SZ000599_A,SZ000600_A,SZ000601_A,SZ000607_A,SZ000608_A,SZ000609_A,SZ000616_A,SZ000617_A,SZ000619_A,SZ000627_A,SZ000636_A,SZ000650_A,SZ000655_A,SZ000659_A,SZ000677_A,SZ000679_A,SZ000682_A,SZ000683_A,SZ000687_A,SZ000698_A,SZ000707_A,SZ000708_A,SZ000712_A,SZ000713_A,SZ000726_A,SZ000731_A,SZ000733_A,SZ000735_A,SZ000737_A,SZ000748_A,SZ000755_A,SZ000759_A,SZ000762_A,SZ000777_A,SZ000786_A,SZ000799_A,SZ000816_A,SZ000819_A,SZ000823_A,SZ000826_A,SZ000828_A,SZ000829_A,SZ000830_A,SZ000831_A,SZ000837_A,SZ000850_A,SZ000852_A,SZ000859_A,SZ000860_A,SZ000861_A,SZ000875_A,SZ000877_A,SZ000881_A,SZ000882_A,SZ000886_A,SZ000887_A,SZ000899_A,SZ000903_A,SZ000905_A,SZ000910_A,SZ000911_A,SZ000912_A,SZ000916_A,SZ000919_A,SZ000925_A,SZ000926_A,SZ000930_A,SZ000931_A,SZ000936_A,SZ000938_A,SZ000939_A,SZ000949_A,SZ000950_A,SZ000952_A,SZ000961_A,SZ000962_A,SZ000963_A,SZ000965_A,SZ000970_A,SZ000972_A,SZ000973_A,SZ000975_A,SZ000987_A,SZ000988_A,SZ000989_A,SZ000990_A,SZ000996_A,SZ000997_A,SZ000998_A,SZ001696_A,SZ002008_A,SZ002011_A,SZ002018_A,SZ002019_A,SZ002022_A,SZ002025_A,SZ002029_A,SZ002041_A,SZ002048_A,SZ002051_A,SZ002052_A,SZ002053_A,SZ002056_A,SZ002062_A,SZ002064_A,SZ002065_A,SZ002069_A,SZ002073_A,SZ002078_A,SZ002083_A,SZ002088_A,SZ002091_A,SZ002092_A,SZ002097_A,SZ002106_A,SZ002107_A,SZ002109_A,SZ002110_A,SZ002123_A,SZ002129_A,SZ002133_A,SZ002161_A,SZ002172_A,SZ002179_A,SZ002181_A,SZ002182_A,SZ002183_A,SZ002186_A,SZ002191_A,SZ002200_A,SZ002203_A,SZ002204_A,SZ002212_A,SZ002216_A,SZ002218_A,SZ002223_A,SZ002225_A,SZ002230_A,SZ002232_A,SZ002233_A,SZ002237_A,SZ002238_A,SZ002241_A,SZ002249_A,SZ002251_A,SZ002252_A,SZ002254_A,SZ002258_A,SZ002266_A,SZ002274_A,SZ002276_A,SZ002277_A
2010-01-04,1000000.0,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-05,1004981.9914978608,99872.00531392811,35789.90988051898,67551.18918679513,26473.7387567145,34733.30599855321,32295.369191243848,31971.972376107617,15338.959781600972,22013.97521528059,66123.46440425307,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48003214597702026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199678540229797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-06,998548.6263920874,100546.6399381824,36102.642938055316,67540.54342383372,26465.609478749957,35463.21969190566,31630.55684028569,31515.920594372234,15337.060625811517,22014.1863022709,66124.37865406461,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48003214597702026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199678540229797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-07,997503.4044707632,98045.39626189081,35485.35363233008,67549.66930079725,25869.527797575025,35458.54103130215,32740.83777223509,31973.654520506174,15605.814003652396,22012.973533082804,66130.82640932423,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48003214597702026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199678540229797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-08,1004389.7318125009,99206.7452099938,36410.378801289444,68731.54017809835,25560.70837656743,35828.819894914996,32518.110984668863,31288.794409810384,15607.947926592105,21169.062636166494,67201.04676923488,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48003214597702026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199678540229797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
